cs2c2(variables[0]=28000000000000.0),cs2c2(variables[0]=56000000000000.0),cs2c2(variables[0]=84000000000000.0),cs2c2(variables[0]=112000000000000.0),cs2c2(variables[0]=140000000000000.0),cs2c2(variables[0]=168000000000000.0),cs2c2(variables[0]=196000000000000.0),cs2c2(variables[0]=224000000000000.0),cs2c2(variables[0]=252000000000000.0),cs2c2(variables[0]=280000000000000.0),cs2c2(variables[0]=308000000000000.0),cs2c2(variables[0]=336000000000000.0),cs2c2(variables[0]=364000000000000.0),cs2c2(variables[0]=392000000000000.0),cs2c2(variables[0]=420000000000000.0),cs2c2(variables[0]=448000000000000.0),cs2c2(variables[0]=476000000000000.0),cs2c2(variables[0]=504000000000000.0),cs2c2(variables[0]=532000000000000.0),cs2c2(variables[0]=560000000000000.0),cs2c2(variables[0]=588000000000000.0),cs2c2(variables[0]=616000000000000.0),cs2c2(variables[0]=644000000000000.0),cs2c2(variables[0]=672000000000000.0),cs2c2(variables[0]=700000000000000.0),cs2c2(variables[0]=728000000000000.0),cs2c2(variables[0]=756000000000000.0),cs2c2(variables[0]=784000000000000.0),cs2c2(variables[0]=812000000000000.0),cs2c2(variables[0]=840000000000000.0),cs2c2(variables[0]=868000000000000.0),cs2c2(variables[0]=896000000000000.0),cs2c2(variables[0]=924000000000000.0),cs2c2(variables[0]=952000000000000.0),cs2c2(variables[0]=980000000000000.0),cs2c2(variables[0]=1008000000000000.0),cs2c2(variables[0]=1036000000000000.0),cs2c2(variables[0]=1064000000000000.0),cs2c2(variables[0]=1092000000000000.0),cs2c2(variables[0]=1120000000000000.0),cs2c2(variables[0]=1148000000000000.0),cs2c2(variables[0]=1176000000000000.0),cs2c2(variables[0]=1204000000000000.0),cs2c2(variables[0]=1232000000000000.0),cs2c2(variables[0]=1260000000000000.0),cs2c2(variables[0]=1288000000000000.0),cs2c2(variables[0]=1316000000000000.0),cs2c2(variables[0]=1344000000000000.0),cs2c2(variables[0]=1372000000000000.0),cs2c2(variables[0]=1400000000000000.0),cs2c2(variables[0]=1428000000000000.0),cs2c2(variables[0]=1456000000000000.0),cs2c2(variables[0]=1484000000000000.0),cs2c2(variables[0]=1512000000000000.0),cs2c2(variables[0]=1540000000000000.0),cs2c2(variables[0]=1568000000000000.0),cs2c2(variables[0]=1596000000000000.0),cs2c2(variables[0]=1624000000000000.0),cs2c2(variables[0]=1652000000000000.0),cs2c2(variables[0]=1680000000000000.0),cs2c2(variables[0]=1708000000000000.0),cs2c2(variables[0]=1736000000000000.0),cs2c2(variables[0]=1764000000000000.0),cs2c2(variables[0]=1792000000000000.0),cs2c2(variables[0]=1820000000000000.0),cs2c2(variables[0]=1848000000000000.0),cs2c2(variables[0]=1876000000000000.0),cs2c2(variables[0]=1904000000000000.0),cs2c2(variables[0]=1932000000000000.0),cs2c2(variables[0]=1960000000000000.0),cs2c2(variables[0]=1988000000000000.0),cs2c2(variables[0]=2016000000000000.0),cs2c2(variables[0]=2044000000000000.0),cs2c2(variables[0]=2072000000000000.0),cs2c2(variables[0]=2100000000000000.0),cs2c2(variables[0]=2128000000000000.0),cs2c2(variables[0]=2156000000000000.0),cs2c2(variables[0]=2184000000000000.0),cs2c2(variables[0]=2212000000000000.0),cs2c2(variables[0]=2240000000000000.0),cs2c2(variables[0]=2268000000000000.0),cs2c2(variables[0]=2296000000000000.0),cs2c2(variables[0]=2324000000000000.0),cs2c2(variables[0]=2352000000000000.0),cs2c2(variables[0]=2380000000000000.0),cs2c2(variables[0]=2408000000000000.0),cs2c2(variables[0]=2436000000000000.0),cs2c2(variables[0]=2464000000000000.0),cs2c2(variables[0]=2492000000000000.0),cs2c2(variables[0]=2520000000000000.0),cs2c2(variables[0]=2548000000000000.0),cs2c2(variables[0]=2576000000000000.0),cs2c2(variables[0]=2604000000000000.0),cs2c2(variables[0]=2632000000000000.0),cs2c2(variables[0]=2660000000000000.0),cs2c2(variables[0]=2688000000000000.0),cs2c2(variables[0]=2716000000000000.0),cs2c2(variables[0]=2744000000000000.0),cs2c2(variables[0]=2772000000000000.0),cs2c2(variables[0]=2800000000000000.0)
0.0007400248634425546,0.00013387339925860042,8.520622430938035e-05,7.801004098774017e-05,6.839657658038484e-05,6.839657658038484e-05,6.185983285962144e-05,5.793126962464615e-05,5.793126962464615e-05,5.636270307219005e-05,5.636270307219005e-05,5.71283972938633e-05,5.71283972938633e-05,6.045517000485507e-05,6.045517000485507e-05,6.689322577437837e-05,6.689322577437837e-05,7.744985717977342e-05,8.860336524868605e-05,9.013369397936242e-05,9.042931375302947e-05,9.042931375302947e-05,9.699830448174469e-05,9.699830448174469e-05,9.699830448174469e-05,0.0001094825535794544,0.0001094825535794544,0.00013008594458330063,0.00013008594458330063,0.00013008594458330063,0.00016264111898915988,0.00016264111898915988,0.00021368393934205636,0.00029438381784540273,0.0004239982910608661,0.0005262574677938846,0.0006341070498720067,0.0007725626829969195,0.0010725686359249371,0.0012039166597096625,0.0012039166597096625,0.0012039166597096625,0.0012039166597096625,0.0012039166597096625,0.0012039166597096625,0.0012039166597096625,0.0012039166597096625,0.0012039166597096625,0.0012039166597096625,0.001202138900784248,0.001202138900784248,0.001202138900784248,0.001202138900784248,0.001202138900784248,0.001202138900784248,0.001202138900784248,0.001202138900784248,0.001202138900784248,0.001202138900784248,0.001202138900784248,0.0012983233074276093,0.0012983233074276093,0.0012733881559392033,0.0012733881559392033,0.0012733881559392033,0.0012733881559392033,0.0012733881559392033,0.0009614914684246519,0.0009614914684246519,0.0009614914684246519,0.0009614914684246519,0.0009614914684246519,0.0009614914684246519,0.0009614914684246519,0.0009614914684246519,0.0009614914684246519,0.0009614914684246519,0.0009614914684246519,0.0009614914684246519,0.0009614914684246519,0.0009614914684246519,0.0008718674054953032,0.0008718674054953032,0.0004039417820812289,0.0004039417820812289,0.0004039417820812289,0.0004039417820812289,0.0004039417820812289,0.0004039417820812289,0.0004039417820812289,0.0004039417820812289,0.0004039417820812289,0.0004039417820812289,0.0004039417820812289,0.0004039417820812289,0.0004039417820812289,0.0004039417820812289,0.0004039417820812289,0.0004039417820812289,0.0004039417820812289
0.0017293250480970165,0.0006766844997424615,0.0006296178875838597,0.0006204127303948424,0.0006588957665972557,0.0007227416318721982,0.0008590337708360474,0.0010807429603519022,0.001320200383257456,0.0016944664962051047,0.002263273013885692,0.0028549555474285276,0.0037683993190082885,0.005309068047117635,0.007053517494306866,0.009137284202380677,0.012186260321731965,0.015685215762146855,0.020154676889766757,0.02572115718028279,0.033343376999711495,0.044348088990347104,0.05703967592567579,0.07700443363723941,0.09718003563156358,0.12166530888665546,0.13373579021863335,0.1374542628498111,0.1370752167958475,0.13084179350635827,0.12166091925062895,0.11412000241374182,0.10413491632277289,0.09760347074541688,0.09055174538226501,0.08187331665238194,0.07951115794556812,0.07555123526194642,0.07021754239286544,0.06681665683856257,0.06423530709645951,0.06289906324743492,0.05965573564973918,0.058183958700657304,0.05628569803609396,0.05351026456445632,0.05076203182383016,0.05024494783376812,0.04944894321760502,0.046442173860601385,0.04489687697401955,0.044062166541399106,0.04337500724192521,0.042138069107819635,0.04062250239429748,0.03878043703187919,0.03801093726860971,0.037165077510038974,0.036037646667122204,0.03558524962373486,0.03471721271258202,0.0341214137307049,0.03352767078135278,0.033000126999408796,0.03184226744391025,0.0315257196901379,0.03148601099734521,0.031220473543565375,0.030994083617334627,0.030426255925057873,0.028945301775079164,0.028259002043896673,0.028258911867982472,0.02813982240158463,0.027835549964796234,0.027076100834489143,0.027017714538221157,0.026549316497135936,0.026010528666401085,0.025809775193023052,0.025531183095544193,0.025307635220117534,0.02508253573219681,0.025082490973284535,0.024359038635599586,0.024355213656659425,0.02423857373506872,0.02379396579392406,0.023791107589776664,0.02363749966108624,0.022995313355507824,0.022577733810771886,0.022571153205998177,0.022468351154472967,0.022165537575445506,0.021945459035982124,0.021184068411890418,0.02098518386167165,0.02094482435848043,0.02071776715357441
0.0020335812401787072,0.0008589034721527328,0.0008157221730448895,0.0008451086243142963,0.0009240667092015748,0.0010787451373150583,0.0013067013856121275,0.0016017965167249091,0.0020947380046155285,0.0026683470508462115,0.00361333239698984,0.004591012308932494,0.006092171273940196,0.0077874357589147,0.010413338344289303,0.013814196210941694,0.01849783172947987,0.024146325000500853,0.030474527160582823,0.039846940612282,0.05112477105471002,0.06652523091595505,0.08635498041874343,0.10957487931009569,0.1344188510922753,0.15286894523849046,0.16632844904996594,0.17051038173519473,0.17010135649042074,0.16821387678393632,0.15993145517361038,0.15070433334552244,0.14352266468982935,0.13512326818783935,0.12717786324029187,0.11889334995334729,0.1150941001749411,0.10994419363320873,0.10420283449351458,0.10110989895871841,0.09462179862553562,0.09159697777366958,0.08748414590739122,0.0840431176516106,0.08088516415274813,0.07705158023170394,0.07602625059249062,0.07316664128120325,0.07182515965616652,0.06969936002917373,0.0677748906073175,0.06569801925795829,0.0646450988472271,0.0613255220568736,0.06076495454882202,0.05945699848932964,0.05850048805267165,0.05631395616617328,0.054642528155301344,0.05350353702991769,0.052369227472759475,0.05151354369738331,0.05103513006823949,0.050613202672352246,0.05037848733769683,0.04985035968325981,0.049504651701437405,0.048283324881740454,0.047269683862772624,0.04662122008354503,0.04590952903754213,0.04451043564859636,0.04420961298934793,0.04353229646991237,0.0434457904106847,0.042434396478406716,0.0420625344898204,0.04164865061109591,0.041087019052968146,0.04037874768930342,0.04020524662929317,0.03918699342252019,0.039058053466628315,0.0382395456305905,0.03800208809081241,0.03793524909016789,0.03678750283516629,0.03645296528942491,0.035555315849395586,0.035483817378480144,0.035104999866568336,0.034625914400459444,0.03430068303219729,0.034004121333049225,0.03384644832766189,0.03338791418566574,0.0329884297984275,0.032724347090953156,0.03250806442988278,0.0323491988310929
0.002305144736694456,0.0010106868408412335,0.0009723407175637667,0.0010319415814990275,0.001196416278399562,0.0014240825771652075,0.001704249739567234,0.0021526275986200054,0.0027938378264977,0.0036304545391932976,0.004709468812729059,0.006284215870485914,0.007926844534481321,0.01060199386882098,0.013507061193241058,0.01741011729866919,0.02358072947624517,0.03098855205562796,0.0393881910236051,0.04937852630859592,0.06468428521916747,0.08285663760290989,0.10776273402696991,0.13209424954990534,0.15572082504503892,0.17485513296403282,0.186143213707688,0.19091008888153727,0.19284833200751042,0.1881928162777688,0.18430897856822517,0.1768328809347364,0.16868007377833935,0.1613233880985533,0.15215773310398237,0.14524584036787846,0.1364107656112331,0.1322094340333454,0.12681177332463836,0.12083520566297885,0.11773733498725703,0.11406168287106754,0.10983976027148161,0.1064140330737681,0.10445951609546315,0.0973242204379022,0.09466607472482033,0.09258014082894755,0.08938407350512198,0.08739602473706809,0.0837670339469651,0.08243501218242641,0.07950553641659376,0.07837385249217524,0.07729079548210252,0.0755258807330193,0.07374409051587048,0.07243178626905562,0.07106465583859857,0.06988604907787553,0.06900292577077734,0.06781218631019541,0.06628229079564328,0.065254741155542,0.06449086106663712,0.0637688492720172,0.06241770397765225,0.06195393386174346,0.06085722664209199,0.06074516102030857,0.05985383005654844,0.05802754630749782,0.057329790807609166,0.05611447210754222,0.055909216271538324,0.055133598320546984,0.05428514369919705,0.05326647746598659,0.05310460463215901,0.0526131976047282,0.0521577777103936,0.05165220277775389,0.051381572679807926,0.05128765640678413,0.05064101295633098,0.050145430773347474,0.04895499763947416,0.048319138045697776,0.0477507636790064,0.04759003841462344,0.046706471102579424,0.04625608089225651,0.04542110732633406,0.045226256371049794,0.04503206443562487,0.044534085696551415,0.043840501967277644,0.043399053387343754,0.042876561404368886,0.042656577871086815
0.0026591230827314066,0.0011138982398772247,0.0011208320842469618,0.001237911152049501,0.0014184668061074574,0.0016991325641607562,0.0021071234846646862,0.0026615426130877505,0.0034049679163293007,0.0043398190026828765,0.005768810072188826,0.007455842882690152,0.009808404123392204,0.012637123742787807,0.016455153143463668,0.021682815684649952,0.028358271589023296,0.03686106517218562,0.047435725590899355,0.05998606866364517,0.07631225582643747,0.09883750341038539,0.12633481641541439,0.15058329597506168,0.17222154508558143,0.19046004661557442,0.19931099227301263,0.20662183414265037,0.20841372795354599,0.20647073847490505,0.2019884907131036,0.1963485258630356,0.189929476148128,0.1809213464008957,0.17390694873728438,0.1661436665204779,0.1598726569268272,0.15348887447473475,0.14820832762517042,0.1422253315316521,0.1384318290670713,0.13332065037846172,0.12812845441408635,0.1259711928582892,0.12267394540733793,0.1163355869219107,0.1148001687540779,0.11074415257482484,0.10843141856417576,0.10639577926915746,0.10420891916598775,0.10204437929780313,0.09877235098981382,0.09816191925292464,0.0955480920315751,0.09327733271529323,0.09202697670779639,0.08940287810803162,0.08852568476496141,0.08786227821659982,0.08431524450693835,0.08333343145789175,0.0819383255109927,0.07999130672721447,0.07896754488305956,0.07769645768124492,0.07647690721983481,0.0746345554045773,0.07396388650562839,0.07312292470491243,0.07255494340959659,0.07236700554890008,0.07127224743700106,0.07076308124114677,0.0700591886249216,0.06936970742223704,0.0678976599498429,0.0653215689322813,0.06476990778202182,0.06392003070351285,0.0636518693119466,0.06329002172331553,0.06260959640132614,0.060946449130011446,0.059778628792925136,0.05927153742681728,0.05869638948676096,0.05856769237122434,0.058247080375446306,0.05821673915794768,0.05798063758818261,0.056963938147147744,0.05672434335040446,0.05615377815698231,0.055335045945678736,0.05464833986849332,0.05411660244046253,0.05330407615744828,0.05255926805699279,0.05165021509704272
0.002990805353032709,0.0012371221044002207,0.001259995862211516,0.0014218928617111054,0.0016234892721892586,0.0019950783636158206,0.002498560662420448,0.0031611525606887467,0.003927338625306749,0.005161713265549262,0.0066814687254934755,0.008817015847016836,0.0112982291187072,0.014822894932382556,0.019731324841685754,0.025281212593761013,0.032413452655596184,0.042175866155813646,0.054443861984439026,0.06943209383857937,0.08875953100450609,0.11301098610511313,0.13886818030584752,0.1649708200589862,0.18605513664518056,0.20266671441953588,0.2118640745676729,0.21842178125417774,0.22027542377127515,0.21978957937686294,0.21718537190421155,0.2140452013214908,0.20616751030521852,0.1971378891818924,0.19103015696506423,0.18404591678713283,0.17807654905353074,0.1711075710496561,0.16532592046632702,0.16195208497543886,0.15633657858253389,0.15134738604171522,0.14697069110112648,0.14186486220037695,0.13747785712625668,0.13376703451134983,0.13267611580293698,0.12845909656035603,0.12552307613233338,0.12331219449133847,0.12092686301746736,0.11742924682723957,0.1155713263539412,0.11335787823094534,0.11057900134866874,0.1093545713895475,0.10616190194964378,0.10413959942435662,0.10151023363440949,0.10069306367485466,0.09934230052236975,0.09708453363339181,0.09564009312784598,0.09452495784987007,0.09353985638018532,0.09325856951929314,0.09202472822958643,0.09016987948284726,0.08882270551631472,0.08846944559352446,0.08688384825884644,0.08454091775966395,0.08280360803989224,0.08213266622633089,0.0806732824181066,0.07975190096451627,0.07937720760427514,0.07904852021304483,0.0785350569343836,0.07715732983301825,0.07633566799801188,0.0755937513538671,0.07482063591375271,0.07426322828571473,0.07384716667011022,0.0729421033089523,0.07182363207687416,0.0707864240481549,0.06898185018824084,0.06840404807511927,0.06781696928205545,0.06735710192471248,0.0664074930536901,0.06615232127700872,0.06604726523584273,0.06527791511737752,0.06536052198977088,0.06516596004404371,0.06423296523976871,0.06376819901784361
0.0030759804729866753,0.001338321823100446,0.0013839704800550157,0.001581396562365078,0.0018326326135582986,0.0023119470026497085,0.002857766825628479,0.003584412805089042,0.004457316876421152,0.005873827440338874,0.007611255087214549,0.009880557482094113,0.01271944006989053,0.016997223184039838,0.02224810128362852,0.0284981796623532,0.03691839904449872,0.0474756631096704,0.0615559146518259,0.07863889924429722,0.09987484803544111,0.12514308639414307,0.15158582146864988,0.17843530492060192,0.19688709513888525,0.21099578653718254,0.2220355633549327,0.22876617963961307,0.23165535231629908,0.2311828520312828,0.22970645107744297,0.22547400041608395,0.22074322017543968,0.21383220222588983,0.20665911527480146,0.19993210337068326,0.1952138318670955,0.18921155215111843,0.1823795795950702,0.17809996076445112,0.17220672389936795,0.16825441380560383,0.16366749101930167,0.16024559650125772,0.15606087432716764,0.15276152610621851,0.1497465260869916,0.14671440170043792,0.14282654277222,0.14079082213762678,0.1361947030054969,0.13419554992984584,0.1318493411127022,0.12935198246002103,0.12705236621593533,0.12482171593408435,0.12282791877712013,0.1210854277782731,0.11841338355835208,0.11786208228328063,0.11595888521593803,0.1141168467549859,0.11234972234875894,0.110081628947547,0.1092808028360752,0.10666711438148825,0.10575888526610178,0.10507110313321776,0.10288163384100764,0.10190536763784137,0.10073371851355485,0.09943426037625422,0.0986047641445533,0.09652036150908111,0.09568887178479951,0.09427496987207569,0.09343004956025523,0.0925201929314973,0.09190106859998956,0.09090662251842473,0.08925691427909754,0.08827692562075597,0.08683681104013008,0.08660883198958619,0.08564281184813052,0.08535357950366725,0.08462876565369203,0.08420122955515748,0.08342727165496418,0.0825505496119237,0.08118080936342154,0.08009664891642472,0.07907855048447969,0.07775961395138865,0.07703700677154061,0.07622854091065606,0.07594070886908844,0.07567346103876339,0.07497703073572684,0.07484982239343252
0.0030787649092217867,0.0014506420718814986,0.0015178970092961357,0.0017207023561080894,0.002039112144414006,0.002554038235555583,0.003156500680481239,0.003935141064295367,0.005121092745933691,0.006544198753301451,0.008442376709439698,0.011075028804722784,0.01430282011160828,0.01893149116383589,0.024658024714017256,0.03147797224656598,0.040671725224129984,0.052859069782809756,0.06845360306441872,0.0878828507148952,0.11030318607721086,0.13596633441676242,0.16269000332016229,0.18931519035394478,0.20694159414055052,0.2200648188752385,0.23119125753545863,0.2379656601953649,0.24070563790718852,0.24053328030945462,0.24064692638610596,0.2367428060415155,0.23135459109302633,0.22830348928362773,0.22298828016667457,0.21680235367839754,0.20939488008529814,0.2033143801694677,0.19822338155986233,0.19294479496024014,0.18615422167291293,0.18293652293111742,0.17968162971812748,0.176265708397902,0.17205470434645279,0.16811319655089932,0.16393467135639012,0.16060424574586524,0.15747820823845532,0.15329272812455777,0.15054845639913808,0.1475551343910732,0.14562366804680413,0.14378577503532397,0.14092853870517244,0.1392809881580846,0.13673387641305132,0.13545902958157865,0.13419274147007554,0.13223369933523138,0.1298715943481816,0.12782480998040271,0.12639567706051172,0.12353717812786498,0.12276675085844453,0.12082400954094734,0.11909170699187188,0.11797789639279582,0.1169306939897638,0.11620891929456972,0.11476945021810374,0.11293655668227573,0.11152437882021385,0.11076852443042232,0.11002241933760179,0.10926601091672998,0.10820102497273122,0.10708930737696122,0.1060220294748168,0.1045384951189004,0.10275615603790698,0.10150051845156882,0.10036451351221753,0.10012875855933696,0.09921912245603713,0.09804957366004692,0.09749671222727892,0.09562498081344775,0.0947493553413196,0.09381651798815387,0.09287040819985247,0.0920477326433184,0.09160245755761803,0.09015624118654762,0.08934231932749763,0.08807989708671067,0.08723350861445078,0.08598471208382004,0.0853282852864936,0.0852592172612745
0.0030787649092217867,0.0015568390951465909,0.0016518667561523923,0.0018752469402509523,0.0022583872391480097,0.002811730271807323,0.00347271050223877,0.0043284136218814965,0.00562971540407949,0.007094473079961936,0.009292520910739675,0.01198929551527301,0.015663418589194126,0.020612390358229836,0.026938652801078267,0.03436097514432383,0.04428019816865579,0.05773227073933946,0.07457289371864742,0.09604713054379029,0.11967190464908016,0.14649831332638477,0.17354018468247434,0.19802691882351595,0.2155688847599191,0.2274731600251332,0.23855795185142128,0.2457828126628925,0.2489104804431411,0.24901292150161233,0.2488607667687386,0.24625950641304944,0.24213031004577584,0.24019979961126273,0.23605295104448615,0.22904206640454844,0.2228678232749063,0.21671242653660283,0.21145868364035483,0.20488877759991528,0.20183605855496858,0.1975705481004258,0.19470484506895647,0.19028447831841372,0.185852138492778,0.18222319861851716,0.17776466324775003,0.17233295619472766,0.1708758116529465,0.1668708446394291,0.16371106077612516,0.16112878115724555,0.15931054175717302,0.15770927983113542,0.1540928042781956,0.15229148237737877,0.15044405275446157,0.1490266603746517,0.14671903577085105,0.14436679857269347,0.14283293649049278,0.14144076975420558,0.13948595997046428,0.13736548434468815,0.13598834579859156,0.13463150832365725,0.13224432264588576,0.1310127225685475,0.13058305747467117,0.12926995455979468,0.12689421258252787,0.12652696782463416,0.12537156826566975,0.12386473868830034,0.1225424781989295,0.12056700227198029,0.11889230286421587,0.11842054173912181,0.11721205202067764,0.11575959397287186,0.1142857386423536,0.11267147596300751,0.11171658241225427,0.11141469561207869,0.10941702970496983,0.10833322573281264,0.10798189908412899,0.10736666886147801,0.10665846833245753,0.10523032503150531,0.10344776034557872,0.10284931007070326,0.10240689237613014,0.10119059516538842,0.09946768559306493,0.09846638369740408,0.09812422148520313,0.09712382621417208,0.09658844081139588,0.09553900966103075
0.0030787649092217867,0.0016626959943300706,0.0017604017079265286,0.002033289573110121,0.0024294671474629484,0.0030700490077174443,0.0038053656051890102,0.004756254916070826,0.0061406547077030894,0.007733049217884699,0.010136297810710222,0.013134317757049959,0.016833790968915206,0.0222473877572758,0.029158228894764444,0.037269553102492976,0.04780515137322763,0.06244366478982999,0.08138593798427815,0.10308183579757964,0.1283956773747412,0.15473943125471848,0.18349162079943748,0.20631929091126938,0.22318664143937475,0.23490883878589341,0.24573028677666137,0.25270105685543215,0.2567478139960918,0.25664725836316926,0.25765239290590497,0.25615530528564173,0.25299475442297076,0.25126641744189504,0.24726430692381532,0.24042353913322784,0.23332915282848724,0.22939339102983494,0.22330868899196402,0.21920033750607354,0.21459517134384587,0.2101021123314375,0.20642342480120995,0.20292506375629804,0.1989986685306645,0.1942699172091817,0.19199899868210693,0.18702833150143056,0.18514153082741128,0.18139191121856071,0.17737685045593232,0.17513920387023843,0.17156124830307118,0.16988778771788574,0.16806132450289746,0.16640948175613657,0.1636683537902655,0.16003147612014615,0.1589887944500326,0.1569139276074107,0.15527932113846735,0.153454076942553,0.15171393735536845,0.15026187851129197,0.14832785654308167,0.14691432348560493,0.14567037285638212,0.1440873962828172,0.14211333032547588,0.1410209136582958,0.13990158043071602,0.13842246523628163,0.13654631049037164,0.13509083399337193,0.13388482952371636,0.13184142972399945,0.13117288256263496,0.12998455686688892,0.12898070338807505,0.12658908298396207,0.12516441787523894,0.12326078251662415,0.12259422036522395,0.12153376730489622,0.11975634741865022,0.11850792129076307,0.11822249025786877,0.11693635211431881,0.11609972478048919,0.11554139905268195,0.11445379863632298,0.1144491550200371,0.11366618775557817,0.11193380350289832,0.11019569657073061,0.1091981991146685,0.10863555915857427,0.10767960691195926,0.10695320490549254,0.10596976186197332
