cs2c2(variables[0]=28000000000000.0),cs2c2(variables[0]=56000000000000.0),cs2c2(variables[0]=84000000000000.0),cs2c2(variables[0]=112000000000000.0),cs2c2(variables[0]=140000000000000.0),cs2c2(variables[0]=168000000000000.0),cs2c2(variables[0]=196000000000000.0),cs2c2(variables[0]=224000000000000.0),cs2c2(variables[0]=252000000000000.0),cs2c2(variables[0]=280000000000000.0),cs2c2(variables[0]=308000000000000.0),cs2c2(variables[0]=336000000000000.0),cs2c2(variables[0]=364000000000000.0),cs2c2(variables[0]=392000000000000.0),cs2c2(variables[0]=420000000000000.0),cs2c2(variables[0]=448000000000000.0),cs2c2(variables[0]=476000000000000.0),cs2c2(variables[0]=504000000000000.0),cs2c2(variables[0]=532000000000000.0),cs2c2(variables[0]=560000000000000.0),cs2c2(variables[0]=588000000000000.0),cs2c2(variables[0]=616000000000000.0),cs2c2(variables[0]=644000000000000.0),cs2c2(variables[0]=672000000000000.0),cs2c2(variables[0]=700000000000000.0),cs2c2(variables[0]=728000000000000.0),cs2c2(variables[0]=756000000000000.0),cs2c2(variables[0]=784000000000000.0),cs2c2(variables[0]=812000000000000.0),cs2c2(variables[0]=840000000000000.0),cs2c2(variables[0]=868000000000000.0),cs2c2(variables[0]=896000000000000.0),cs2c2(variables[0]=924000000000000.0),cs2c2(variables[0]=952000000000000.0),cs2c2(variables[0]=980000000000000.0),cs2c2(variables[0]=1008000000000000.0),cs2c2(variables[0]=1036000000000000.0),cs2c2(variables[0]=1064000000000000.0),cs2c2(variables[0]=1092000000000000.0),cs2c2(variables[0]=1120000000000000.0),cs2c2(variables[0]=1148000000000000.0),cs2c2(variables[0]=1176000000000000.0),cs2c2(variables[0]=1204000000000000.0),cs2c2(variables[0]=1232000000000000.0),cs2c2(variables[0]=1260000000000000.0),cs2c2(variables[0]=1288000000000000.0),cs2c2(variables[0]=1316000000000000.0),cs2c2(variables[0]=1344000000000000.0),cs2c2(variables[0]=1372000000000000.0),cs2c2(variables[0]=1400000000000000.0),cs2c2(variables[0]=1428000000000000.0),cs2c2(variables[0]=1456000000000000.0),cs2c2(variables[0]=1484000000000000.0),cs2c2(variables[0]=1512000000000000.0),cs2c2(variables[0]=1540000000000000.0),cs2c2(variables[0]=1568000000000000.0),cs2c2(variables[0]=1596000000000000.0),cs2c2(variables[0]=1624000000000000.0),cs2c2(variables[0]=1652000000000000.0),cs2c2(variables[0]=1680000000000000.0),cs2c2(variables[0]=1708000000000000.0),cs2c2(variables[0]=1736000000000000.0),cs2c2(variables[0]=1764000000000000.0),cs2c2(variables[0]=1792000000000000.0),cs2c2(variables[0]=1820000000000000.0),cs2c2(variables[0]=1848000000000000.0),cs2c2(variables[0]=1876000000000000.0),cs2c2(variables[0]=1904000000000000.0),cs2c2(variables[0]=1932000000000000.0),cs2c2(variables[0]=1960000000000000.0),cs2c2(variables[0]=1988000000000000.0),cs2c2(variables[0]=2016000000000000.0),cs2c2(variables[0]=2044000000000000.0),cs2c2(variables[0]=2072000000000000.0),cs2c2(variables[0]=2100000000000000.0),cs2c2(variables[0]=2128000000000000.0),cs2c2(variables[0]=2156000000000000.0),cs2c2(variables[0]=2184000000000000.0),cs2c2(variables[0]=2212000000000000.0),cs2c2(variables[0]=2240000000000000.0),cs2c2(variables[0]=2268000000000000.0),cs2c2(variables[0]=2296000000000000.0),cs2c2(variables[0]=2324000000000000.0),cs2c2(variables[0]=2352000000000000.0),cs2c2(variables[0]=2380000000000000.0),cs2c2(variables[0]=2408000000000000.0),cs2c2(variables[0]=2436000000000000.0),cs2c2(variables[0]=2464000000000000.0),cs2c2(variables[0]=2492000000000000.0),cs2c2(variables[0]=2520000000000000.0),cs2c2(variables[0]=2548000000000000.0),cs2c2(variables[0]=2576000000000000.0),cs2c2(variables[0]=2604000000000000.0),cs2c2(variables[0]=2632000000000000.0),cs2c2(variables[0]=2660000000000000.0),cs2c2(variables[0]=2688000000000000.0),cs2c2(variables[0]=2716000000000000.0),cs2c2(variables[0]=2744000000000000.0),cs2c2(variables[0]=2772000000000000.0),cs2c2(variables[0]=2800000000000000.0)
0.0031491308542413903,0.003996005248977743,0.00499098215490984,0.006409573345029958,0.007971612833179945,0.009680256212487118,0.012270930384072573,0.01527651632895074,0.019276280437307995,0.024141051654494216,0.03056649780624537,0.03801404424423773,0.04776510126651174,0.05969523485685767,0.07556329903441862,0.09707615191709935,0.12492709323840723,0.15648780875097895,0.19364590824317618,0.2278345337327402,0.2591055826837856,0.2841645851182112,0.3013803757088523,0.31573878095877683,0.3274694499216455,0.3371191381552455,0.34570304069979013,0.35291759555057584,0.35807780123064714,0.36295810584272303,0.36710537236366836,0.37177545244908006,0.3750775457811068,0.3781734422954405,0.38281128286057325,0.3860883323038236,0.38825438579299665,0.38998683681917656,0.3922536179687557,0.3930593513037597,0.3941690998614017,0.3946650511393729,0.3943466088489524,0.3939328147135921,0.3951868633851325,0.39482521480734795,0.3966471143262124,0.39601986520181215,0.39705245754715046,0.3975880426313645,0.3959732047843055,0.3949378435763104,0.3940510024905855,0.39312910444820637,0.39305622612181396,0.39192975015453857,0.390284184747626,0.38984113065184894,0.3887616825908484,0.38947154665320577,0.3877179834633069,0.3869137036762642,0.3849014741401021,0.383989854743419,0.38398844889940664,0.38346309029716874,0.3824344553355422,0.38176942751732457,0.37931300072584795,0.379141553590441,0.3778860326041204,0.377668748792981,0.3761647138387009,0.37553147830877126,0.3733534143543709,0.37152354324734543,0.37137917979974194,0.37058228686467065,0.36954206979289145,0.3684714245919768,0.36744887695820216,0.3656329541687175,0.3652897394554614,0.3646589326499415,0.36391821441042177,0.3635688070546236,0.363195118457975,0.36221602856833124,0.3623415055541075,0.36212337150724483,0.36181806024475405,0.361481642643199,0.3602252857616749,0.3605833207056638,0.3603828673420296,0.3593875180387385,0.35940026435096456,0.35751588443086385,0.3562423550991251,0.35579225015540994
0.0031491308542413903,0.003996005248977743,0.00499098215490984,0.006409573345029958,0.008230570399243914,0.009958524026541042,0.012669172708771836,0.01574336566558346,0.019873559988310203,0.024795796884128737,0.03138089252128172,0.03896320693891578,0.04885707108362077,0.061311845714227375,0.077246257211952,0.09899094325978904,0.1273415432071114,0.15990194437150815,0.19711149687489943,0.23151558129594876,0.2632621278024283,0.2874154379429163,0.30506038458189333,0.31906534818689025,0.33060126023160574,0.34002886769927443,0.34895161157059645,0.3560042550010821,0.36169551754380097,0.3664753435053036,0.37071798710696446,0.3757868221902817,0.37949675994075094,0.38292340082833426,0.3862781189251567,0.39002942667440227,0.3920670102510736,0.39456863480978993,0.3967271335883615,0.3970755888231079,0.3986411137570834,0.3994537934260397,0.399464851866357,0.3987164979411225,0.4003631140375185,0.40056846523539286,0.4019228196721762,0.40241929438574814,0.40289083768178324,0.40370757077185454,0.402356448650811,0.4014806990921737,0.4009679657910189,0.3997664819216518,0.3996200592042343,0.39778649507449054,0.3968540404304972,0.3963924606062172,0.39563392590800306,0.3962843579344818,0.39468293901618534,0.39408303043277026,0.39186418070061646,0.3914835188040333,0.39082517098442215,0.3898853083284771,0.3895791400225631,0.3887760146893665,0.3870097240940329,0.3864433726993213,0.3854373695875801,0.3850148131729732,0.38385814426256154,0.3827511476208674,0.3815140370242408,0.38015894898960706,0.3794692109487062,0.37962482555798926,0.3787911145307497,0.3763360852375806,0.3753309626746767,0.37474759812389935,0.37388816435337235,0.37336993503069094,0.3719326787569569,0.37120263476806975,0.37194187197062006,0.3710702084319329,0.3712025080168478,0.37241060188240716,0.3713288326542299,0.37179573029923996,0.371025783928228,0.3705210481467945,0.3703810819481038,0.3699546102498787,0.3705381408274294,0.36882173917237715,0.36793039136320893,0.36771234318183915
0.0031491308542413903,0.003996005248977743,0.00499098215490984,0.006409573345029958,0.008470262226884129,0.010257012879504776,0.013106555643570428,0.016232725812042267,0.020383219876833638,0.02550820573624431,0.03233315695223172,0.03995868385635229,0.0502673155322423,0.06274739281318698,0.07893261119092655,0.10144523579968341,0.13008045227641754,0.16312510220459914,0.2010379306429277,0.23511537985742953,0.2669551472772184,0.29069463977847493,0.3080753735273021,0.3221487488829307,0.3338786325061899,0.3439387883179768,0.3525006470982973,0.35997121618789013,0.36480137607046703,0.3701387211275512,0.3745716611294931,0.3794524813885274,0.38337064257839326,0.3868108075981506,0.39002948771110074,0.3941667926959816,0.396337684063929,0.3994441509655863,0.40171404715204767,0.40212653054114905,0.40306655261861246,0.4041030885277831,0.40426240761670207,0.40456735345419165,0.4050847145629481,0.4060955284398144,0.40730307862666676,0.4077139176045457,0.40876993529879213,0.4086165900990758,0.40769494466476625,0.40722297465533436,0.4070242717255121,0.4064095261835336,0.40588303286536564,0.40479105802067505,0.4035634249919504,0.4032639145599529,0.4039912570118913,0.40292470560158616,0.40105571465989,0.3996163627528078,0.3983704819477456,0.3974239449297705,0.3973465679994147,0.39707541410616487,0.3956483254780742,0.39442964680453807,0.3951663722152752,0.3946616151653429,0.39465841937712814,0.39329972049667056,0.39170967264898693,0.3900054416196946,0.3894344852089502,0.3883821971914983,0.3866973335183918,0.386448725349278,0.38583191085669943,0.3843197233078336,0.3837813614828717,0.38355868586962294,0.3832829525327254,0.38276342339983405,0.38076609823202606,0.38000984623128814,0.37939483645055927,0.3793133143895998,0.38045959352477626,0.3811068698716996,0.3820140052892505,0.38189200049232996,0.38055718066599475,0.3809637690229922,0.37976600155334206,0.3794502212337433,0.3810959526016046,0.3794610902659774,0.3775980545041562,0.3775982524319934
0.0031491308542413903,0.003996005248977743,0.00499098215490984,0.006409573345029958,0.00869099212869529,0.010552330376343306,0.013448208129567112,0.016696179951052312,0.020962380747930182,0.026164388773264515,0.03313289474414784,0.04085652522696441,0.051272527476224385,0.0641927708757294,0.08108719480046583,0.1035485708962622,0.13254693312550472,0.16598816093535185,0.20453112150837058,0.23870383878650744,0.27064764084929166,0.29373963654343355,0.31121522999696594,0.3246382315894897,0.33740372565597276,0.347482446693681,0.35577052298526207,0.3633272121534071,0.36866609074869305,0.37354456322626656,0.37849002448727165,0.38330475214389187,0.38679485616556614,0.3905503660794631,0.3945620712578012,0.3985118910731583,0.401147689703131,0.4043487107452054,0.4057392241984492,0.406614784213618,0.407236826832934,0.4090702985636918,0.4094954613016845,0.41017678227109644,0.41088668647352095,0.41124096559939893,0.41275438034970285,0.41336759400655854,0.4143291719570607,0.41440677065641296,0.41296684272302203,0.41342228923204893,0.41375047943133725,0.41284161277983744,0.4118841306513411,0.4114229251159655,0.411126532987953,0.41101998763608927,0.4112428437889683,0.4091432343369429,0.40817528769468203,0.4061629933043638,0.4046141533098406,0.40517764886407015,0.40487418183299917,0.4047006148551613,0.4022541747151118,0.40175905445428467,0.40189049742222466,0.4009696309544427,0.4013949282329399,0.40180068866391805,0.4001542374365222,0.39812681290994684,0.3970969288140952,0.3960075381138781,0.3947828700293251,0.39448475264787786,0.3940636339400538,0.39241491201816997,0.3920013305631199,0.39194727095924004,0.39137340709925267,0.3902468556520022,0.38935817613054535,0.3887132249278433,0.3880836525232138,0.388948862356165,0.3898647907988787,0.39041703719125054,0.39120263478051026,0.39140376525024767,0.39078071390345376,0.3919030203293534,0.3914294871424531,0.391147534353745,0.3912048785055461,0.3891404235160427,0.38835226956349955,0.3879945861357149
0.0031491308542413903,0.003996005248977743,0.00499098215490984,0.006409573345029958,0.008889593182271798,0.010857770592525398,0.013885674643036054,0.017184210621887887,0.021585295266221265,0.026950025758986994,0.03392783657790694,0.04201379432271783,0.052332002896655856,0.06553755794611169,0.08243681481176789,0.10564948929303666,0.1347480277941829,0.16910060204947705,0.20796025836745857,0.24210315373643737,0.2740698464631553,0.29700294077169115,0.31456448055089486,0.3278566142109644,0.34033818836463237,0.3508171762517311,0.35924929272294087,0.3668766908547505,0.37170385479302565,0.3774045641714731,0.38215574981727723,0.3871391216781034,0.3909748306756636,0.39473689868460027,0.3988930527808292,0.40243162528398735,0.40565589799546214,0.40831241252683526,0.4094276745772629,0.4107733205348823,0.4122910498333546,0.4132682131465219,0.4144834030151327,0.41575723473098714,0.41556697495695766,0.417261908499292,0.4186778692211216,0.4192091784530805,0.4199849361707798,0.4200611475250118,0.4192778153036923,0.4195382749526417,0.41974217433676464,0.41916903908862296,0.4179652181545668,0.41807975950017845,0.4177152480321127,0.41741020296406023,0.4170782623369638,0.4154015501068462,0.41399924870431276,0.4131700078188031,0.4115009825901749,0.4125133785837838,0.41086192402825766,0.41091332940591996,0.4094312619201725,0.4088574662689115,0.4085601713505237,0.4080954821944836,0.4076948071620306,0.4075956660691853,0.4070648098668942,0.40541999285059177,0.40470932978508345,0.4027001102243222,0.4025971422940829,0.40171307176017845,0.4017152417903427,0.40125537663457017,0.39980407362020587,0.39986568419444213,0.39941017578424953,0.3983137785912527,0.39766186962190764,0.39753300581222745,0.3975372652551888,0.3990162653332922,0.3994603220798481,0.39844106731373347,0.4006494038906714,0.4010447085080655,0.39930518503216117,0.3999365688296074,0.400155512160698,0.40111050917912405,0.40110310536475285,0.4001130648923934,0.39926906040972404,0.39819634283898697
0.0031491308542413903,0.003996005248977743,0.00499098215490984,0.006409573345029958,0.009125862117169752,0.011169785245738863,0.014252226213427307,0.017642520679170732,0.022154680608764788,0.02765687185380807,0.03477156539442924,0.04307327063432111,0.05353817513575738,0.06699570464392253,0.08416826332814889,0.10822143614431952,0.13689396728826306,0.1722116864474104,0.21131690918922016,0.24636992458164544,0.2771639960597883,0.30037513169801505,0.31842838346541286,0.3311201282029328,0.3439717783154918,0.35431310448928827,0.36277432011625665,0.3697830552245295,0.37548842366446855,0.38080690067323214,0.38571490012689813,0.3913385834885837,0.3950544658578685,0.39900848587763355,0.40265677948192125,0.40613073725774235,0.4097565811263205,0.41241525561066156,0.4133381061376185,0.4150078880978189,0.4165627353107876,0.4179947462919684,0.41842887682346386,0.4204617661331224,0.42118811561610664,0.42278200179059466,0.42386541703609143,0.4247062216825965,0.42473717096395447,0.42540461880645536,0.42522643946829486,0.4261815849997121,0.42534457346196375,0.42470357103198075,0.42388310617523434,0.42402868107839853,0.42366635281455384,0.4232086205906676,0.4230757080540077,0.42067895581054077,0.41984016501562865,0.4202509679720283,0.4186474888967726,0.418917018576094,0.4184073175988452,0.4176647020523984,0.4165232905603915,0.41577178948791904,0.4151486560417755,0.41499969537354503,0.4140464208468805,0.41381497282900387,0.41403547324642304,0.41208946017068027,0.4112181930367173,0.4108662842868946,0.4105331472662198,0.40977451189862213,0.4096658850042436,0.40927136677027404,0.407870474061571,0.40830450039918387,0.40767250205099814,0.4077386688462186,0.40761604331168194,0.4075524210996836,0.40771876347527997,0.4084477708737706,0.40939615250019135,0.4091309091832925,0.40945966930919675,0.40930918244955383,0.40923709283683773,0.4100166312142576,0.4102975014726478,0.41063036552305304,0.41061671588432896,0.4091501978429385,0.4097883927630138,0.407974555328349
0.0031491308542413903,0.003996005248977743,0.00499098215490984,0.006409573345029958,0.009388594287021216,0.011441490724545592,0.01460451782937242,0.018093543832746677,0.022710213209433536,0.028209701167073425,0.03553564827617233,0.04410660916484654,0.05458604168206951,0.06845611326235546,0.08609931800635982,0.11080070739431284,0.13949353443700296,0.17507480424518518,0.21446584441570987,0.24991503486579417,0.2801027646103409,0.30388165724787985,0.32158833453811886,0.3351221363168477,0.34787002839996534,0.35819192440760134,0.3666459786210731,0.37318248430131795,0.37920933610333846,0.3845770179064148,0.3895790600481411,0.39476352580411844,0.3988959491422819,0.40355125301156625,0.4066327083533383,0.4106325692063262,0.4141209315755201,0.4169095686501433,0.4176112115215188,0.4190010152947392,0.4208023440576698,0.42265329267263807,0.42342904231344247,0.4257696319031913,0.42653723060390275,0.4279798915907057,0.4295596037391955,0.4303767723841772,0.43000249040199884,0.4303792511248795,0.43061152297002697,0.43111363451703516,0.43096168686882297,0.43063928243423655,0.4298711340579183,0.42975100381826,0.4299660522648034,0.4293500787458424,0.4294492085073452,0.42797536638803,0.4267995440575267,0.4267993591460408,0.4247632240117477,0.4243860438252961,0.42469357859896195,0.4241063655306692,0.42421115296060047,0.42328525660281874,0.4220498270899841,0.4209535379710806,0.42063619063844215,0.42021365599767413,0.42036565347362226,0.41961286382693763,0.41830549265721817,0.4179424991579463,0.41776776255269976,0.417418492433357,0.4168094238629345,0.4167472789038896,0.41659197148470717,0.4165922843756379,0.4162034330902781,0.4171059752974168,0.41748058104437935,0.4167058429221036,0.417269098301437,0.41758458802393245,0.41823224823718325,0.4179184065760781,0.4187783127720709,0.4183755436455118,0.41894048848869786,0.41987743309614034,0.41997548483925723,0.4202968997598626,0.42032331113868426,0.41918543067680314,0.4197018438452164,0.4190218670177479
0.0031491308542413903,0.003996005248977743,0.00499098215490984,0.006409573345029958,0.0096218368622408,0.011746460302253752,0.014980665318203232,0.018589495723543903,0.023324956135237607,0.02893680572651515,0.03637726976910493,0.045264055610532164,0.05578189386986471,0.06984222454047435,0.08797703926350102,0.11277841942127055,0.14242105234371122,0.17815169379136286,0.21792672625955944,0.2535825341380816,0.28347533718394424,0.3073323611129757,0.32488055480235106,0.33882334175394613,0.3516206688349279,0.3617917791097695,0.37014800710774104,0.3768484558671324,0.38274855336925284,0.3878888731341826,0.3932409519232215,0.3990445090220767,0.403265992936595,0.4076981272878016,0.4107187718541792,0.4142061115503052,0.41787162218870033,0.4209359609953848,0.4214971800406827,0.42348697139221586,0.4251106710304605,0.42641053585684563,0.4281565749118255,0.4306254277083184,0.4304818148298205,0.4326263487095843,0.4343310552963719,0.4347390310042767,0.4355945049755232,0.43522417885592307,0.4363696159270157,0.43664191129196156,0.436446698264718,0.43563295664120266,0.43612669744198695,0.43625443957182874,0.4372907301701337,0.4362605431164542,0.43591068874281685,0.43440978718822865,0.4339379144989409,0.43358133062892307,0.43203311089761737,0.43141772467610323,0.43114542543428913,0.4307813835917291,0.43034533085824556,0.42947959718718837,0.4286176176392105,0.42763937144032604,0.4277137796560389,0.42653102961383466,0.42676761572914235,0.426401883109622,0.42693176910891273,0.4265304941735485,0.42572697745098637,0.4256507947264107,0.42547373527974375,0.42632483975824564,0.42549706849031327,0.4253705265821988,0.4253283487216878,0.42599992176616835,0.42583863816439793,0.4253542368556839,0.4262539092920374,0.4266161011695961,0.42756857830974254,0.4269406110973502,0.4288287372819176,0.42917015568262384,0.4298769788081759,0.4298224755659926,0.4304368999070273,0.4296757618117802,0.42989270585917516,0.4298813242241048,0.42987189790575103,0.4291672599446266
0.0031491308542413903,0.003996005248977743,0.00499098215490984,0.006409573345029958,0.009846860172910404,0.012046950309495923,0.01537522503977351,0.01915527073497004,0.023951483153283586,0.02959905219259615,0.037185349291019784,0.04629721979979237,0.056971961557146907,0.07129077641455082,0.08960294982269486,0.11494529066725284,0.1448023565723105,0.18101424630921512,0.22165213411607607,0.25738036862300034,0.2866923548102634,0.31083697869388455,0.32877255472001976,0.34250444627624116,0.35618978647511806,0.3654361490549401,0.37408884442571744,0.3809522193821375,0.38622954648259117,0.3917334353298037,0.3973070995688943,0.40335335566485236,0.40701850961222474,0.4116689854236559,0.4148528948369106,0.41821020437444334,0.4219931313004609,0.4252275305348002,0.42614782456877154,0.42802244893484614,0.43010349941666326,0.43074971538318674,0.4333920606648204,0.4353289510069866,0.43568351235338476,0.4373622179690961,0.4388171105804877,0.44059704372644976,0.4413901083327031,0.4407124402261373,0.4415136795684221,0.44173522234596085,0.4413884555054124,0.44188088063023606,0.442432401856951,0.44274570738493163,0.44321531412653964,0.4421893635937171,0.441843901289094,0.4409085910013053,0.4402626908642512,0.4398678643710441,0.43818463913283406,0.43793455325907793,0.4379883056342175,0.43783065499741514,0.4372032786871217,0.4358190039735081,0.4355466431764744,0.4351663563454013,0.4344919927381113,0.43408938264429675,0.43418794962226553,0.4339241477512769,0.43383983955470656,0.4343749408959666,0.4336671778357609,0.4337333754836198,0.43219137386061923,0.4342318948306053,0.43386697108821076,0.43448077861227125,0.43376407981101894,0.43451955552552063,0.43453016849217674,0.4345855458384421,0.435785300801621,0.43633601902803937,0.4372380439123168,0.4375582566910932,0.4387386120480981,0.43780439264962767,0.43835067741107414,0.4391099956535784,0.44015903026988906,0.43955394062510933,0.4397154720521669,0.4395523907132474,0.44016419591105854,0.44036385932960764
0.0031491308542413903,0.003996005248977743,0.00499098215490984,0.006409573345029958,0.0100674360725216,0.012428607749997416,0.015775166995300988,0.019688609279755586,0.024535365835037477,0.030363188260461797,0.038185326303653504,0.04724054316850825,0.05832971061381109,0.07300827425090851,0.09157903957152685,0.11710244401401629,0.14731685353422502,0.18359608667990449,0.22541932238824683,0.26082433814097467,0.29001736053344024,0.3141738597776189,0.33214104401339006,0.3461432407536956,0.35962399553348345,0.36921518760325855,0.37778655013108337,0.38495467821316914,0.39092631815305545,0.39585443210773075,0.40145558798431913,0.4073679879509705,0.4107327648860513,0.4155312466102731,0.41861077719110545,0.4228317249103375,0.42607620304082794,0.42912882874179037,0.43044896629638896,0.43281436399560375,0.43448111361246133,0.43552859839662333,0.4374830379551001,0.43972926816484564,0.4403182455533814,0.44212101355178096,0.44345511217267086,0.445949468723219,0.4470354487177584,0.4465349520033799,0.44656727685875985,0.44781916763175794,0.44715460798503304,0.44694075221964363,0.4484329720977263,0.44849128355920836,0.4494243714125532,0.44756946934834313,0.4476436141430639,0.44730759544748766,0.44697872855073867,0.4462572649730941,0.4455130670938198,0.44489054803973405,0.4443350651951698,0.44435417439284197,0.4434996221463936,0.44295205392794185,0.4421073427702508,0.44135289247100845,0.44115710481455545,0.44072641715614863,0.44102820381728497,0.440490978035639,0.44021309705590617,0.44095114587945167,0.44085295589955764,0.4410849435336669,0.44100594561229245,0.441671346877319,0.44143459047690714,0.4420902626269741,0.4429822828447679,0.44335261428716427,0.443766579140847,0.4437460217739402,0.44478511939578,0.4447865853203374,0.4462601936947257,0.4468401182916064,0.44804176710675675,0.44869492179496073,0.4487899772462663,0.44982647597427516,0.4495947101463876,0.44999561119825693,0.4519662418240894,0.4517077217391598,0.4510274226996943,0.4514697513319181
