1.076536196079078600e+01 1.076655806808748039e+01 1.076888829561467809e+01 1.077054439145763887e+01 1.077233183600806576e+01 1.077465986777222540e+01 1.077585273519294340e+01 1.077909683617079040e+01 1.077965337306904203e+01 1.078066450827719258e+01 1.078261540750154701e+01 1.078449228417383310e+01 1.078506404999999191e+01 1.078725637537592519e+01 1.078958248109282181e+01 1.079164674859928752e+01 1.079439397509614906e+01 1.079612180083980455e+01 1.079784772652149805e+01 1.079962137914276532e+01 1.080043310647666388e+01 1.080204385292400282e+01 1.080372134550000318e+01 1.080629008353375120e+01 1.080877174228380788e+01 1.081076303884072942e+01 1.081317267129083426e+01 1.081517818111735529e+01 1.081622990536829754e+01 1.081777966565347171e+01 1.081941135949551125e+01 1.082106168698388338e+01 1.082266661946548147e+01 1.082439687654404814e+01 1.082631660435565024e+01 1.082877000307966853e+01 1.083068875745700055e+01 1.083172909595313094e+01 1.083417350067953500e+01 1.083668223493560845e+01 1.083797072050468380e+01 1.083961732994792548e+01 1.084220423951629186e+01 1.084506384999999540e+01 1.084712833718194069e+01 1.085028354624538416e+01 1.085237006169269591e+01 1.085351765433300208e+01 1.085630781222266883e+01 1.085763384765779449e+01 1.085959181229639370e+01 1.086154169106724687e+01 1.086343910307589056e+01 1.086477118231595185e+01 1.086632704624670254e+01 1.086778213639737700e+01 1.087072164998458490e+01 1.087273140295568474e+01 1.087506375000000070e+01 1.087606978732775254e+01 1.087695360957481405e+01 1.087895969108399719e+01 1.088040936801903591e+01 1.088089519499250812e+01 1.088401812793112278e+01 1.088499941981480212e+01 1.088688860449561169e+01 1.088935235999320028e+01 1.089036180385949848e+01 1.089111203361151325e+01 1.089332709955202105e+01 1.089570016114202033e+01 1.089762247292317277e+01 1.089897160771630169e+01 1.090057698215627191e+01 1.090228406535810812e+01 1.090341799943070100e+01 1.090495207474009298e+01 1.090674468979589307e+01 1.090869928852602477e+01 1.090988567881307780e+01 1.091139758640597179e+01 1.091330048499202121e+01 1.091552633235498604e+01 1.091630414881508848e+01 1.091847272874239039e+01 1.092006360000000420e+01 1.092197890710193064e+01 1.092446726281036185e+01 1.092715173835293463e+01 1.092910220714772862e+01 1.093044171205115411e+01 1.093281818213858436e+01 1.093498748835861534e+01 1.093682897411524735e+01 1.093824458690414403e+01 1.093983129968414580e+01 1.094190870123343018e+01 1.094370637493162590e+01 1.094580037342694823e+01 1.094783025389696007e+01 1.094964964839941324e+01 1.095006350000000417e+01 1.095166678950418060e+01 1.095424191742961639e+01 1.095610124947992503e+01 1.095815677565120794e+01 1.095939165393416381e+01 1.096102272630689711e+01 1.096250455721834705e+01 1.096356680473992284e+01 1.096506345000000415e+01 1.096717233574205608e+01 1.096923421650540398e+01 1.097078072133365190e+01 1.097286328946937495e+01 1.097419054783273751e+01 1.097676953839830993e+01 1.097922210806995125e+01 1.098013141691150452e+01 1.098125090077116539e+01 1.098348477337714080e+01 1.098578659886163322e+01 1.098817701203906161e+01 1.098979488453155540e+01 1.099124958823635012e+01 1.099295904472414875e+01 1.099445010140273737e+01 1.099506335000000767e+01 1.099617693986652434e+01 1.099658458561342300e+01 1.099762527388604205e+01 1.099956600275053020e+01 1.100097007847099562e+01 1.100232921675580222e+01 1.100391911857393090e+01 1.100518907142040170e+01 1.100638946027336829e+01 1.100781969133672433e+01 1.100898124277133583e+01 1.101006330000000766e+01 1.101109853246810566e+01 1.101315109128608327e+01 1.101528638405950744e+01 1.101681289764634464e+01 1.101847040856219628e+01 1.101957475357615301e+01 1.102164120696876459e+01 1.102280734760707581e+01 1.102406272029984891e+01 1.102506325000001119e+01 1.102546769386616177e+01 1.102669708869022180e+01 1.102849094007583020e+01 1.102963023060520520e+01 1.103134720206818287e+01 1.103312581618871135e+01 1.103470655477750917e+01 1.103638675278219949e+01 1.103788652541968318e+01 1.103934673671628630e+01 1.104006320000001118e+01 1.104232048911640796e+01 1.104425862453945051e+01 1.104594327985124025e+01 1.104691736612299202e+01 1.104910054464000702e+01 1.105085686319422322e+01 1.105264482963019823e+01 1.105434216254634805e+01 1.105621410822546302e+01 1.105789568519421806e+01 1.105980616638539082e+01 1.106191168468190966e+01 1.106376959748608080e+01 1.106571745022125342e+01 1.106759670123313910e+01 1.106896084197776275e+01 1.107007814542626178e+01 1.107215963657266400e+01 1.107440862908409329e+01 1.107542662688807411e+01 1.107675487016923199e+01 1.107904172368069773e+01 1.108117662351803645e+01 1.108261293788750379e+01 1.108397408835697640e+01 1.108485503929051674e+01 1.108506305000001646e+01 1.108506305000001646e+01 1.108606388053404856e+01 1.108788746394987790e+01 1.108893503492712007e+01 1.109026439635393402e+01 1.109175793489193218e+01 1.109427022395362172e+01 1.109546866639753482e+01 1.109664525691255221e+01 1.109902199285723690e+01 1.110006300000001644e+01 1.110055955037882747e+01 1.110185800493136732e+01 1.110337335947978410e+01 1.110468534662517470e+01 1.110656988872954010e+01 1.110759269651141423e+01 1.110941150657655108e+01 1.111044060490195129e+01 1.111155087081677095e+01 1.111248729586376882e+01 1.111456200585255338e+01 1.111506295000001820e+01 1.111705832884275225e+01 1.111842408871317467e+01 1.111927661994038097e+01 1.112065273238611240e+01 1.112215511052889028e+01 1.112363070425596767e+01 1.112558722327591276e+01 1.112795193316405573e+01 1.112891397220961487e+01 1.113006290000001819e+01 1.113116442468613521e+01 1.113226677598315106e+01 1.113402023866992963e+01 1.113579448835439045e+01 1.113736178634976781e+01 1.113940440250748765e+01 1.114065902129353880e+01 1.114231079678446612e+01 1.114396403642251876e+01 1.114506285000001995e+01 1.114508997933723222e+01 1.114679624945172520e+01 1.114812336347630151e+01 1.114922665140335845e+01 1.115006039967094154e+01 1.115080718645681301e+01 1.115219845278413935e+01 1.115336053217296453e+01 1.115494321787030962e+01 1.115629069819444474e+01 1.115782684799431301e+01 1.115938475219554249e+01 1.116006280000001993e+01 1.116148210436241861e+01 1.116283190350259957e+01 1.116435524196628393e+01 1.116601351026860733e+01 1.116776448167822622e+01 1.116905080097803626e+01 1.117035988299811322e+01 1.117132284812096721e+01 1.117306847715982165e+01 1.117394395155145936e+01 1.117500314564544617e+01 1.117559651540305232e+01 1.117728184310657547e+01 1.117890586985337364e+01 1.117929457923855452e+01 1.118111761719884178e+01 1.118359156296811641e+01 1.118496746114100837e+01 1.118610069398325102e+01 1.118727122575913313e+01 1.118833333832945165e+01 1.118946522317621550e+01 1.119006666318277254e+01 1.119127790975484338e+01 1.119273486553205821e+01 1.119383231856592076e+01 1.119520034804084752e+01 1.119600397845878881e+01 1.119702448581691456e+01 1.119827783586072734e+01 1.119928647260081789e+01 1.120070210785625342e+01 1.120187332660530366e+01 1.120359252267883932e+01 1.120468513655693776e+01 1.120584159300660332e+01 1.120726665458578708e+01 1.120904005953694060e+01 1.121029078861620398e+01 1.121171711727059161e+01 1.121303388253621591e+01 1.121397418458105122e+01 1.121491620089074281e+01 1.121663632394007770e+01 1.121803545337509078e+01 1.121935793169691031e+01 1.122006260000002342e+01 1.122118733310233907e+01 1.122196182327671465e+01 1.122297450538598262e+01 1.122404427719797937e+01 1.122467449458910416e+01 1.122543538669373753e+01 1.122653228023661498e+01 1.122799657130653905e+01 1.122851338089686202e+01 1.122961000573607393e+01 1.123058134868254854e+01 1.123199041612935112e+01 1.123382097059326590e+01 1.123506255000002518e+01 1.123596997885536197e+01 1.123725410193804741e+01 1.123792631228698546e+01 1.123875987842772339e+01 1.124026423699956290e+01 1.124108619713968515e+01 1.124207560917257176e+01 1.124356287996399750e+01 1.124503523673275929e+01 1.124621110822328696e+01 1.124750768749280816e+01 1.124844855911976005e+01 1.124977681109920624e+01 1.125006250000002872e+01 1.125133835245458158e+01 1.125261452678757124e+01 1.125375637934474859e+01 1.125498907545442329e+01 1.125590734674799087e+01 1.125666350128064686e+01 1.125808538579676288e+01 1.125864069132647316e+01 1.125998142642366950e+01 1.126150092896875599e+01 1.126202786752364915e+01 1.126326236196087649e+01 1.126466848139766874e+01 1.126517883356593330e+01 1.126630011128124131e+01 1.126726292400571516e+01 1.126862612787341611e+01 1.127002305379922831e+01 1.127135840547341772e+01 1.127280296245066360e+01 1.127371776423313854e+01 1.127514455165696106e+01 1.127683407119840453e+01 1.127724323508420312e+01 1.127784367574761859e+01 1.127933687780083361e+01 1.128006240000003046e+01 1.128006240000003046e+01 1.128092664827619274e+01 1.128221527095096377e+01 1.128321218052157704e+01 1.128461298660575451e+01 1.128643679341944583e+01 1.128717742072514874e+01 1.128780870884775034e+01 1.128862789500660746e+01 1.129054597845338037e+01 1.129145429602728257e+01 1.129333081231268920e+01 1.129481798209354260e+01 1.129506235000003045e+01 1.129562747853796800e+01 1.129741701298767609e+01 1.129913702300566669e+01 1.130081447604767497e+01 1.130168096219578722e+01 1.130292094651778889e+01 1.130379289184322111e+01 1.130415070338057681e+01 1.130443190179856039e+01 1.130595915624948766e+01 1.130706312607639319e+01 1.130753633403686642e+01 1.130841353620046874e+01 1.130943759881663624e+01 1.131006230000003221e+01 1.131039696009482398e+01 1.131108096119902484e+01 1.131184124779922762e+01 1.131274762180947313e+01 1.131460872387685868e+01 1.131597198860449716e+01 1.131669362586398364e+01 1.131776980275548539e+01 1.131882065349454258e+01 1.131985414121092681e+01 1.132126739476287192e+01 1.132208441740361771e+01 1.132305310891186245e+01 1.132389283524189416e+01 1.132506225000003219e+01 1.132506225000003219e+01 1.132506225000003219e+01 1.132588894484090503e+01 1.132685936646149827e+01 1.132771454432375258e+01 1.132824471898955565e+01 1.132901643215042675e+01 1.132950368692076104e+01 1.133061415127767191e+01 1.133138279760898115e+01 1.133215209470923135e+01 1.133290800806677723e+01 1.133409431692884084e+01 1.133453834370858360e+01 1.133609607112552808e+01 1.133668241405535326e+01 1.133689407849748676e+01 1.133745601560569050e+01 1.133809096661980220e+01 1.133876736486742232e+01 1.133992427583686791e+01 1.134047639931262630e+01 1.134157115258700799e+01 1.134235345234282732e+01 1.134323345642208025e+01 1.134328093061814080e+01 1.134429702529583217e+01 1.134402830619518632e+01 1.134477253292278576e+01 1.134595747392280884e+01 1.134795144859109861e+01 1.134885377461478306e+01 1.134998262771042832e+01 1.135064559511278404e+01 1.135124612334165306e+01 1.135194670735360312e+01 1.135239212647862495e+01 1.135322834704699879e+01 1.135405585776948811e+01 1.135506215000003571e+01 1.135517542980671024e+01 1.135689257891898585e+01 1.135811334671634576e+01 1.135884425150968546e+01 1.135999190875966036e+01 1.136076851474796712e+01 1.136101375142266434e+01 1.136234960496603641e+01 1.136278635922135649e+01 1.136350866924679082e+01 1.136401489975608214e+01 1.136451967174754429e+01 1.136513353414238203e+01 1.136609030596589065e+01 1.136643976956290381e+01 1.136777022951436322e+01 1.136812375319909130e+01 1.136919686262855400e+01 1.137006210000003570e+01 1.137006210000003570e+01 1.137006210000003570e+01 1.137117497378670805e+01 1.137171992398386244e+01 1.137321481896099584e+01 1.137452093044065649e+01 1.137526615213747760e+01 1.137632939055628967e+01 1.137542979257377596e+01 1.137643921459955720e+01 1.137742152780336014e+01 1.137771333005388996e+01 1.137804496905372886e+01 1.137882508352178235e+01 1.137996166660981068e+01 1.138053545390305565e+01 1.138030621010745236e+01 1.138084522382778552e+01 1.138062204709931891e+01 1.138126552558913218e+01 1.138232016000950431e+01 1.138271805879674048e+01 1.138345876740135587e+01 1.138432634199399374e+01 1.138413976348287271e+01 1.138506205000003568e+01 1.138506205000003568e+01 1.138555485255928090e+01 1.138652203486531356e+01 1.138735113030379686e+01 1.138819623620203103e+01 1.138906167200504349e+01 1.138980518302365930e+01 1.139061356164176075e+01 1.139145236330657163e+01 1.139212231095851457e+01 1.139237275644967085e+01 1.139301214841691667e+01 1.139400798106156287e+01 1.139506857090377423e+01 1.139522037230659635e+01 1.139543232226997560e+01 1.139643179474170687e+01 1.139571843547515329e+01 1.139658465143379829e+01 1.139755492724468056e+01 1.139843363509192464e+01 1.139953128929928816e+01 1.139938523250862090e+01 1.140006200000003922e+01 1.140006200000003922e+01 1.140006200000003922e+01 1.140006200000003922e+01 1.140006200000003922e+01 1.140006200000003922e+01 1.140006200000003922e+01 1.140106819718703690e+01 1.140213639438326609e+01 1.140313269409661778e+01 1.140183543112202358e+01 1.140309277114212350e+01 1.140378040331493281e+01 1.140466640940840115e+01 1.140579828014660357e+01 1.140630015741720982e+01 1.140691297720648656e+01 1.140821051278245868e+01 1.140882622875388108e+01 1.140913983966865075e+01 1.140947426375688600e+01 1.141002013390093062e+01 1.141140363300481653e+01 1.141260980297952266e+01 1.141352618509741212e+01 1.141353029359882676e+01 1.141396220431003705e+01 1.141446595091612259e+01 1.141506195000003920e+01 1.141506195000003920e+01 1.141506195000003920e+01 1.141506195000003920e+01 1.141506195000003920e+01 1.141400710473476465e+01 1.141443498604563445e+01 1.141370499559907969e+01 1.141364381634839020e+01 1.141313292534138668e+01 1.141408535040046068e+01 1.141441969723125816e+01 1.141476246201810341e+01 1.141504747371415363e+01 1.141506195000003920e+01 1.141514807242938900e+01 1.141506195000003920e+01 1.141524255911083863e+01 1.141509675430746462e+01 1.141506195000003920e+01 1.141523374322433959e+01 1.141616608370840247e+01 1.141714091901276262e+01 1.141808628177718177e+01 1.141925604189714250e+01 1.141981395993385817e+01 1.141927416764800718e+01 1.142005244380456652e+01 1.142065277167911042e+01 1.142058651893071186e+01 1.142095110622341991e+01 1.142076618885409367e+01 1.142122826281987180e+01 1.142159462620179866e+01 1.142103811720052953e+01 1.142188474870097181e+01 1.142287939411472131e+01 1.142352789640036193e+01 1.142437408018616729e+01 1.142420491325281873e+01 1.142372868772968530e+01 1.142367578991321686e+01 1.142466578768604535e+01 1.142285277610490191e+01 1.142158946267021236e+01 1.142188035361961695e+01 1.142140274734320649e+01 1.142090817395461322e+01 1.142310837761926123e+01 1.142208476952875529e+01 1.142034885285315582e+01 1.141888344882592676e+01 1.141988682933440913e+01 1.141922502588910859e+01 1.142043923254415283e+01 1.142013289441603696e+01 1.141980414301671054e+01 1.141974361214307088e+01 1.142085308806794330e+01 1.142132618572174962e+01 1.141955890666330298e+01 1.141917347361990132e+01 1.142012823455664794e+01 1.141919919392262095e+01 1.141822619416203111e+01 1.141677909910242406e+01 1.141506195000003920e+01 1.141506195000003920e+01 1.141506195000003920e+01 1.141564273648374339e+01 1.141642301500487555e+01 1.141646160775025898e+01 1.141517670959240505e+01 1.141506195000003920e+01 1.141506195000003920e+01 1.141562527203894817e+01 1.141506195000003920e+01 1.141371791053039608e+01 1.141377427938753542e+01 1.141299912173690601e+01 1.141243585636718549e+01 1.141465836341406082e+01 1.141386073759806585e+01 1.141452987249528483e+01 1.141367402751880356e+01 1.141325061658461237e+01 1.141133831448145841e+01 1.141121394985212767e+01 1.140699780307266842e+01 1.140888101008460076e+01 1.140953577313873168e+01 1.141044197938072813e+01 1.141004671503804424e+01 1.140730411112548559e+01 1.140760626262016686e+01 1.140703926784703981e+01 1.140575740627475199e+01 1.140402196855524686e+01 1.140344132270759836e+01 1.140287143882462217e+01 1.140037039242509742e+01 1.140006200000003922e+01 1.140006200000003922e+01 1.139902782777757295e+01 1.139957453472236892e+01 1.139592219299029807e+01 1.139358544028529607e+01 1.139350744391077441e+01 1.139235918790137703e+01 1.139262684105664825e+01 1.138939460912653523e+01 1.138874429755122542e+01 1.138865508240966662e+01 1.138922921954119971e+01 1.138558343698512587e+01 1.138506205000003568e+01 1.138506205000003568e+01 1.138506205000003568e+01 1.138506205000003568e+01 1.138506205000003568e+01 1.138506205000003568e+01 1.138171878890538657e+01 1.137964776602909467e+01 1.137694889534632381e+01 1.137613554575534280e+01 1.137336325502359102e+01 1.137080186281106897e+01 1.137117137990629701e+01 1.137006210000003570e+01 1.136912770599944622e+01 1.136412525101777149e+01 1.136265739870735558e+01 1.136250847153307753e+01 1.135828619841755760e+01 1.135506215000003571e+01 1.135506215000003571e+01 1.135506215000003571e+01 1.135228368340108851e+01 1.134760662015808208e+01 1.134677074556931053e+01 1.134412086162849675e+01 1.134215624632372865e+01 1.134523200304990276e+01 1.134017898642912137e+01 1.134006220000003218e+01 1.134006220000003218e+01 1.134006220000003218e+01 1.133092062426554314e+01 1.132708932113050437e+01 1.132506225000003219e+01 1.132506225000003219e+01 1.131992054289998606e+01 1.131550157776220722e+01 1.130830974021168167e+01 1.130064784609546535e+01 1.129962683904457954e+01 1.129506235000003045e+01 1.129194460236590736e+01 1.129133590005613819e+01 1.128583333962911794e+01 1.128006240000003046e+01 1.128006240000003046e+01 1.127494733121175585e+01 1.127161577601994580e+01 1.126506245000002870e+01 1.126363621193945086e+01 1.125791939871796643e+01 1.125006250000002872e+01 1.124459482074826333e+01 1.123506255000002518e+01 1.123362947625343367e+01 1.123096912627435806e+01 1.122228367014732342e+01 1.121582837923036458e+01 1.120506265000002344e+01 1.120532230693019571e+01 1.119443251841953391e+01 1.119006270000002345e+01 1.118613916782282658e+01 1.119006107751209633e+01 1.117506275000001992e+01 1.117506275000001992e+01 1.117057585175810885e+01 1.116519079188707941e+01 1.114992184630540883e+01 1.114027492141803144e+01 1.113435926000302700e+01 1.112483285367047969e+01 1.111171219189283654e+01 1.109788884706122225e+01 1.108506305000001646e+01 1.108506305000001646e+01 1.107052899214317243e+01 1.106987605852527423e+01 1.106058079509869252e+01 1.104062530802253939e+01 1.102294333489540001e+01 1.099522886283133261e+01 1.098353773750249118e+01 1.097307196395255957e+01 1.095138665885534124e+01 1.094464117724327146e+01 1.091851292534508211e+01 1.088879429195153037e+01 1.087398281316531268e+01 1.085778076537760661e+01 1.083006389999999541e+01 1.079917580907305741e+01 1.077637560268699168e+01 1.074456922938545134e+01 1.072506424999998842e+01 1.068829214789080950e+01 1.063536626044779787e+01 1.060168248767143240e+01 1.057237476496251993e+01 1.054610262008372956e+01 1.052665804987960563e+01 1.051048123463527162e+01 1.049366170734604253e+01 1.043705173331403024e+01 1.040433093667612674e+01 1.038718286632022547e+01 1.035393622859007046e+01 1.031446807842527846e+01 1.027309815983379160e+01 1.023682037718542759e+01 1.022981710991047954e+01 1.021807019979852704e+01 1.019538732353745125e+01 1.017000045546877551e+01 1.014626490823481930e+01 1.014006619999997127e+01 1.011006629999997131e+01 1.008311601750321884e+01 1.007347523919758814e+01 1.005786005794937132e+01 1.006690331249326853e+01 1.003506654999997139e+01 1.002006659999997140e+01 1.002001696847556289e+01 1.000399776499613402e+01 9.990066699999971433e+00 9.979674116901874115e+00 9.965632859125211240e+00 9.970200867324358285e+00 9.945167124493238475e+00 9.940086526597470495e+00 9.928021075666308093e+00 9.928838205954516383e+00 9.915543281232279682e+00 9.915066949999971513e+00 9.915066949999971513e+00 9.905726110952501884e+00 9.899294531379066342e+00 9.897408065261885213e+00 9.884772885238973572e+00 9.870067099999971560e+00 9.859967240446389170e+00 9.859749782367154936e+00 9.862254536751970946e+00 9.846008828005775371e+00 9.836301404788658331e+00 9.830497559511249150e+00 9.825300537742499785e+00 9.809722303454776693e+00 9.800233329031412310e+00 9.795067349999971640e+00 9.797125103939320567e+00 9.789722584838681740e+00 9.783151436479755603e+00 9.788962897615339998e+00 9.787353104124013825e+00 9.773061561247985196e+00 9.767809451595654835e+00 9.740222710623820390e+00 9.750067499999971687e+00 9.757057449961068940e+00 9.754929288738473758e+00 9.761833162237097739e+00 9.750542500679539870e+00 9.747043157661762436e+00 9.746505440295770484e+00 9.737887522047703470e+00 9.729413695109350613e+00 9.720067599999971719e+00 9.717241249096362665e+00 9.713652141948079688e+00 9.709302150788705177e+00 9.722103564088699912e+00 9.720067599999971719e+00 9.719349446373247048e+00 9.711983124124682121e+00 9.691640846510242824e+00 9.698555230280685890e+00 9.688748916916230414e+00 9.675810076109105040e+00 9.678676016574572216e+00 9.677799091759849759e+00 9.660067799999971783e+00 9.650383934118282880e+00 9.651321321819425592e+00 9.660067799999971783e+00 9.652051253788863860e+00 9.634964657827262968e+00 9.629084108117050178e+00 9.630067899999971814e+00 9.649646551325929522e+00 9.629373977940831608e+00 9.615067949999971830e+00 9.617758261724416613e+00 9.619063993375783994e+00 9.629186241987936157e+00 9.610319825827769336e+00 9.609484668266807361e+00 9.608534612608680803e+00 9.602708033595412473e+00 9.587482459632555631e+00 9.594211272669380008e+00 9.580219728233641874e+00 9.570068099999971878e+00 9.567763517251460570e+00 9.561442357795639779e+00 9.555068149999971894e+00 9.540068199999971910e+00 9.540068199999971910e+00 9.540068199999971910e+00 9.539645270159663681e+00 9.531996753487284479e+00 9.529223845198485421e+00 9.525068249999971925e+00 9.519965756966426440e+00 9.525068249999971925e+00 9.513103056919220535e+00 9.494474378926581082e+00 9.495068349999971957e+00 9.496795849315345706e+00 9.492203043890336644e+00 9.492582374538191203e+00 9.495068349999971957e+00 9.488567607169686724e+00 9.488823329681876473e+00 9.483996084063713639e+00 9.482948187855999578e+00 9.467073960573358704e+00 9.463874796211891649e+00 9.465068449999971989e+00 9.460900262535432148e+00 9.455389926755195518e+00 9.450068499999972005e+00 9.450068499999972005e+00 9.448156687389435149e+00 9.440819920901279971e+00 9.438463733569673053e+00 9.435068549999972021e+00 9.421055503021516841e+00 9.417179286834739926e+00 9.413498157804461641e+00 9.408125024775209511e+00 9.405291765299631734e+00 9.397587174796710130e+00 9.391132339900373438e+00 9.389046325397284676e+00 9.375068749999972084e+00 9.366375347967599296e+00 9.368659964539729046e+00 9.360068799999970324e+00 9.353275564382055762e+00 9.342677748605309418e+00 9.324320123906044699e+00 9.315068949999972148e+00 9.301300341823045770e+00 9.300068999999972164e+00 9.275068035045292092e+00 9.264654378901907350e+00 9.240069199999974003e+00 9.225069249999974019e+00 9.196525483049660110e+00 9.153155396073803018e+00 9.045393922774270123e+00 8.231925312395031114e+00 7.162182326637040575e+00 6.222062339571918343e+00 4.692159471569213203e+00 3.665550295707756145e+00 2.570025727675666172e+00 1.155984645255638821e+00 1.278258433069025535e-01 -1.162135936305763728e+00 -2.337615391903267170e+00 -3.276263252412388916e+00 -4.425869052738145903e+00 -5.548738446351544340e+00 -6.814420143323077994e+00 -7.958130843110543751e+00 -9.223097000129302003e+00 -1.040924316305326514e+01 -1.178462047604311103e+01 -1.307254499094548272e+01 -1.469864780086228961e+01 -1.580646394558593926e+01 -1.706986688408150243e+01 -1.841624246259721787e+01 -1.961457491384245699e+01 -2.106898834239889595e+01 -2.265843839750613498e+01 -2.378548678593936572e+01 -2.528955177621319450e+01 -2.643943465637892842e+01 -2.811579625372412039e+01 -2.950217233841558340e+01 -3.089023393231733650e+01 -3.208512803588948969e+01 -3.345913529543363296e+01 -3.521197813008417654e+01 -3.669675615193663987e+01 -3.827719242205035499e+01 -4.038894564969415768e+01 -4.196350822398370894e+01 -4.329242906867462892e+01 -4.473989128865548537e+01 -4.619077793185235947e+01 -4.761156372886905075e+01 -4.940109507996672988e+01 -5.125595193240791048e+01 -5.321218640620615048e+01 -5.553635469919134238e+01 -5.698464122672704946e+01 -5.881224027274267740e+01 -6.027933837652037141e+01 -6.222282364491849194e+01 -6.413170877898792810e+01 -6.580657410872771607e+01 -6.763538150475187649e+01 -6.935068900092502986e+01 -7.130199560881608534e+01 -7.325524432989503509e+01 -7.474478550893145723e+01 -7.641563416030241740e+01 -7.798811115390211057e+01 -7.987393155143814738e+01 -8.167690199684311381e+01 -8.373820416034141090e+01 -8.572468179146915190e+01 -8.755390871993907353e+01 -8.921367494226038275e+01 -9.153203673537156249e+01 -9.372502017103765581e+01 -9.657219730551760506e+01 -9.832206346540931463e+01 -1.002032220934322737e+02 -1.021095095469087397e+02 -1.041289293494633199e+02 -1.061010198956139163e+02 -1.085293570485753207e+02 -1.110084838163183036e+02 -1.132866159141932485e+02 -1.150198677235051576e+02 -1.173959574847921914e+02 -1.197977566308969273e+02 -1.222413210750045351e+02 -1.250239194045189919e+02 -1.271186049585656264e+02 -1.294241839193253725e+02 -1.315486107456344200e+02 -1.333058114063456969e+02 -1.356364490861085983e+02 -1.375194086761971732e+02 -1.393416900518391799e+02 -1.411801396358549425e+02 -1.443660504332759160e+02 -1.461997879864524350e+02 -1.502207024578028438e+02 -1.528320061692865863e+02
